"Data","Último","Abertura","Máxima","Mínima","Var%"
"02.05.2017","207,47","213,89","213,89","207,47","-3,06%"
"01.05.2017","214,01","213,82","214,01","213,82","0,24%"
"28.04.2017","213,49","216,64","216,64","213,49","-1,54%"
"27.04.2017","216,82","219,95","219,95","216,82","-1,65%"
"26.04.2017","220,45","213,47","220,45","213,47","3,20%"
"25.04.2017","213,62","213,42","213,62","213,42","-0,07%"
"24.04.2017","213,76","219,95","219,95","213,76","-3,02%"
"21.04.2017","220,41","223,61","223,61","220,41","-1,01%"
"20.04.2017","222,66","223,61","223,61","222,66","-0,31%"
"19.04.2017","223,35","223,61","223,61","223,35","0,07%"
"18.04.2017","223,20","222,32","223,20","222,32","0,40%"
"17.04.2017","222,32","222,32","222,32","222,32","-0,10%"
"14.04.2017","222,55","222,31","222,55","222,31","0,00%"
"13.04.2017","222,55","221,20","222,55","221,20","0,36%"
"12.04.2017","221,76","221,20","221,76","221,20","0,33%"
"11.04.2017","221,02","216,96","221,02","216,96","1,87%"
"10.04.2017","216,96","221,02","221,02","216,96","-1,79%"
"07.04.2017","220,92","220,94","220,94","220,92","0,21%"
"06.04.2017","220,45","217,98","220,45","217,98","0,11%"
"05.04.2017","220,20","217,98","220,20","217,98","1,08%"
"04.04.2017","217,85","219,72","219,72","217,85","-0,63%"
"03.04.2017","219,23","222,65","222,65","219,23","-0,28%"
"31.03.2017","219,84","222,65","222,65","219,84","-1,55%"
"30.03.2017","223,30","222,65","223,30","222,65","0,40%"
"29.03.2017","222,41","227,63","227,63","222,41","-2,78%"
"28.03.2017","228,76","231,31","231,31","228,76","-1,09%"
"27.03.2017","231,29","231,48","231,48","231,29","0,14%"
"24.03.2017","230,96","233,26","233,26","230,96","-2,44%"
"23.03.2017","236,73","233,26","236,73","233,26","1,48%"
"22.03.2017","233,27","233,24","233,27","233,24","0,20%"
"21.03.2017","232,80","228,86","232,80","228,86","1,50%"
"20.03.2017","229,37","228,86","229,37","228,86","9,64%"
"17.03.2017","209,20","213,64","213,64","209,20","-2,06%"
"16.03.2017","213,61","213,30","213,61","213,30","0,14%"
"15.03.2017","213,31","230,86","230,86","213,31","-7,59%"
"14.03.2017","230,84","228,89","230,84","228,89","1,03%"
"13.03.2017","228,49","228,89","228,89","228,49","-0,17%"
"10.03.2017","228,87","234,83","234,83","228,87","-2,11%"
"09.03.2017","233,80","234,83","234,83","233,80","-0,43%"
"08.03.2017","234,81","218,38","234,81","218,38","7,52%"
"07.03.2017","218,38","213,50","218,38","213,50","2,05%"
"06.03.2017","213,99","213,50","213,99","213,50","0,22%"
"03.03.2017","213,51","211,72","213,51","211,72","-3,50%"
"02.03.2017","221,25","211,72","221,25","211,72","4,50%"
"01.03.2017","211,72","218,36","218,36","211,72","-3,85%"
"28.02.2017","220,19","218,36","220,19","218,36","1,10%"
"27.02.2017","217,80","219,03","219,03","217,80","-0,37%"
"24.02.2017","218,60","215,19","218,60","215,19","1,13%"
"23.02.2017","216,16","220,01","220,01","216,16","-1,55%"
"22.02.2017","219,57","220,15","220,15","219,57","-0,25%"
"21.02.2017","220,12","226,73","226,73","220,12","-3,15%"
"20.02.2017","227,27","226,73","227,27","226,73","0,02%"
"17.02.2017","227,23","224,75","227,23","224,75","1,10%"
"16.02.2017","224,75","217,68","224,75","217,68","3,37%"
"15.02.2017","217,42","212,32","217,42","212,32","1,19%"
"14.02.2017","214,86","212,32","214,86","212,32","1,21%"
"13.02.2017","212,30","221,88","221,88","212,30","-4,32%"
"10.02.2017","221,89","228,69","228,69","221,89","-3,20%"
"09.02.2017","229,23","237,14","237,14","229,23","-1,57%"
"08.02.2017","232,88","237,14","237,14","232,88","-2,25%"
"07.02.2017","238,23","233,14","238,23","233,14","1,88%"
"06.02.2017","233,83","234,27","234,27","233,83","-0,44%"
"03.02.2017","234,87","238,05","238,05","234,87","-1,59%"
"02.02.2017","238,67","240,00","240,00","238,67","-0,82%"
"01.02.2017","240,64","246,49","246,49","240,64","-2,65%"
"31.01.2017","247,20","239,83","247,20","239,83","0,27%"
"30.01.2017","246,53","239,83","246,53","239,83","2,50%"
"27.01.2017","240,51","247,49","247,49","240,51","-3,08%"
"26.01.2017","248,15","246,65","248,15","246,65","0,36%"
"25.01.2017","247,25","248,08","248,08","247,25","-0,48%"
"24.01.2017","248,44","245,81","248,44","245,81","0,66%"
"23.01.2017","246,80","248,31","248,31","246,80","-0,88%"
"20.01.2017","248,99","250,91","250,91","248,99","-0,88%"
"19.01.2017","251,21","244,33","251,21","244,33","0,42%"
"18.01.2017","250,16","244,33","250,16","244,33","2,08%"
"17.01.2017","245,06","245,46","245,46","245,06","-0,43%"
"16.01.2017","246,12","245,61","246,12","245,61","-0,03%"
"13.01.2017","246,19","250,22","250,22","246,19","-1,87%"
"12.01.2017","250,88","249,29","250,88","249,29","0,40%"
"11.01.2017","249,89","256,00","256,00","249,89","-2,63%"
"10.01.2017","256,64","252,58","256,64","252,58","1,43%"
"09.01.2017","253,02","253,42","253,42","253,02","-0,38%"
"06.01.2017","253,99","257,87","257,87","253,99","1,22%"
"05.01.2017","250,93","257,87","257,87","250,93","-2,98%"
"04.01.2017","258,63","269,44","269,44","258,63","-4,44%"
"03.01.2017","270,65","274,09","274,09","270,65","-1,36%"
"02.01.2017","274,38","274,38","274,38","274,38","0,01%"
"30.12.2016","274,36","273,05","274,36","273,05","0,37%"
"29.12.2016","273,35","273,05","273,35","273,05","0,00%"
"28.12.2016","273,34","275,88","275,88","273,34","-0,36%"
"27.12.2016","274,32","275,88","275,88","274,32","-0,68%"
"26.12.2016","276,20","275,84","276,20","275,84","0,01%"
"23.12.2016","276,18","275,92","276,18","275,92","-0,20%"
"22.12.2016","276,72","276,82","276,82","276,72","0,72%"
"21.12.2016","274,73","276,82","276,82","274,73","-0,89%"
"20.12.2016","277,19","285,07","285,07","277,19","-2,15%"
"19.12.2016","283,29","285,07","285,07","283,29","-0,97%"
"16.12.2016","286,07","289,71","289,71","286,07","-0,71%"
"15.12.2016","288,12","289,71","289,71","288,12","-0,74%"
"14.12.2016","290,28","285,36","290,28","285,36","1,61%"
"13.12.2016","285,67","284,36","285,67","284,36","0,19%"
"12.12.2016","285,12","286,44","286,44","285,12","-0,53%"
"09.12.2016","286,63","282,50","286,63","282,50","1,05%"
"08.12.2016","283,66","284,17","284,17","283,66","-0,97%"
"07.12.2016","286,43","297,67","297,67","286,43","-1,98%"
"06.12.2016","292,22","297,67","297,67","292,22","-1,95%"
"05.12.2016","298,02","307,71","307,71","298,02","-3,49%"
"02.12.2016","308,80","306,31","308,80","306,31","0,39%"
"01.12.2016","307,61","289,10","307,61","289,10","6,31%"
"30.11.2016","289,34","290,76","290,76","289,34","-0,78%"
"29.11.2016","291,62","306,11","306,11","291,62","-0,97%"
"28.11.2016","294,47","306,11","306,11","294,47","-2,87%"
"25.11.2016","303,16","296,60","303,16","296,60","1,59%"
"24.11.2016","298,41","296,78","298,41","296,78","-0,03%"
"23.11.2016","298,50","291,70","298,50","291,70","2,01%"
"22.11.2016","292,63","298,42","298,42","292,63","-2,40%"
"21.11.2016","299,82","304,76","304,76","299,82","-1,96%"
"18.11.2016","305,82","303,30","305,82","303,30","0,55%"
"17.11.2016","304,15","287,96","304,15","287,96","2,31%"
"16.11.2016","297,27","287,96","297,27","287,96","3,12%"
"15.11.2016","288,27","314,00","314,00","288,27","-8,55%"
"14.11.2016","315,21","306,08","315,21","306,08","2,82%"
"11.11.2016","306,56","306,24","306,56","306,24","-0,03%"
"10.11.2016","306,64","269,46","306,64","269,46","13,95%"
"09.11.2016","269,10","255,85","269,10","255,85","4,89%"
"08.11.2016","256,55","261,57","261,57","256,55","-2,18%"
"07.11.2016","262,27","276,54","276,54","262,27","-5,79%"
"04.11.2016","278,39","281,38","281,38","278,39","-1,38%"
"03.11.2016","282,29","282,22","282,29","282,22","-0,48%"
"02.11.2016","283,66","274,68","283,66","274,68","2,95%"
"01.11.2016","275,54","266,13","275,54","266,13","3,39%"
"31.10.2016","266,50","268,98","268,98","266,50","-1,25%"
"28.10.2016","269,87","269,11","269,87","269,11","0,16%"
"27.10.2016","269,43","263,40","269,43","263,40","1,99%"
"26.10.2016","264,18","258,59","264,18","258,59","2,04%"
"25.10.2016","258,90","253,88","258,90","253,88","1,69%"
"24.10.2016","254,60","254,73","254,73","254,60","-0,35%"
"21.10.2016","255,50","255,77","255,77","255,50","-0,39%"
"20.10.2016","256,49","256,61","256,61","256,49","-0,35%"
"19.10.2016","257,39","259,42","259,42","257,39","-1,27%"
"18.10.2016","260,71","263,24","263,24","260,71","-1,26%"
"17.10.2016","264,04","262,35","264,04","262,35","0,35%"
"14.10.2016","263,11","256,46","263,11","256,46","2,07%"
"13.10.2016","257,77","258,46","258,46","257,77","-0,38%"
"12.10.2016","258,75","263,29","263,29","258,75","-2,01%"
"11.10.2016","264,07","264,19","264,19","264,07","-0,34%"
"10.10.2016","264,96","264,04","264,96","264,04","0,03%"
"07.10.2016","264,89","264,17","264,89","264,17","-0,02%"
"06.10.2016","264,95","267,96","267,96","264,95","-1,42%"
"05.10.2016","268,77","270,86","270,86","268,77","-1,06%"
"04.10.2016","271,65","259,33","271,65","259,33","4,44%"
"03.10.2016","260,09","265,89","265,89","260,09","-2,18%"
"30.09.2016","265,89","265,89","265,89","265,89","-1,56%"
"29.09.2016","270,11","260,19","270,11","260,19","3,48%"
"28.09.2016","261,02","264,93","264,93","261,02","-1,62%"
"27.09.2016","265,32","274,36","274,36","265,32","-2,12%"
"26.09.2016","271,08","267,82","271,08","267,82","1,05%"
"23.09.2016","268,26","261,13","268,26","261,13","2,38%"
"22.09.2016","262,03","263,98","263,98","262,03","-1,03%"
"21.09.2016","264,75","278,22","278,22","264,75","-5,13%"
"20.09.2016","279,06","260,98","279,06","260,98","6,63%"
"19.09.2016","261,72","267,72","267,72","261,72","-2,51%"
"16.09.2016","268,47","265,59","268,47","265,59","0,95%"
"15.09.2016","265,95","271,31","271,31","265,95","-2,14%"
"14.09.2016","271,76","265,73","271,76","265,73","1,97%"
"13.09.2016","266,51","247,55","266,51","247,55","7,20%"
"12.09.2016","248,62","251,49","251,49","248,62","-1,36%"
"09.09.2016","252,05","239,98","252,05","239,98","4,82%"
"08.09.2016","240,45","240,45","240,45","240,45","0,84%"
"07.09.2016","238,45","244,47","244,47","238,45","-4,06%"
"06.09.2016","248,55","251,42","251,42","248,55","-1,39%"
"05.09.2016","252,05","251,42","252,05","251,42","0,00%"
"02.09.2016","252,05","252,05","252,05","252,05","-1,47%"
"01.09.2016","255,82","255,20","255,82","255,20","0,15%"
"31.08.2016","255,44","253,29","255,44","253,29","0,57%"
"30.08.2016","253,98","250,83","253,98","250,83","0,87%"
"29.08.2016","251,80","253,26","253,26","251,80","-1,04%"
"26.08.2016","254,44","256,21","256,21","254,44","-0,96%"
"25.08.2016","256,90","255,19","256,90","255,19","0,38%"
"24.08.2016","255,93","250,35","255,93","250,35","1,92%"
"23.08.2016","251,10","251,29","251,29","251,10","-0,19%"
"22.08.2016","251,57","248,14","251,57","248,14","1,22%"
"19.08.2016","248,55","245,49","248,55","245,49","0,93%"
"18.08.2016","246,26","247,49","247,49","246,26","-0,78%"
"17.08.2016","248,20","248,47","248,47","248,20","-0,76%"
"16.08.2016","250,10","247,38","250,10","247,38","0,81%"
"15.08.2016","248,10","250,93","250,93","248,10","-1,67%"
"12.08.2016","252,31","252,11","252,31","252,11","-0,23%"
"11.08.2016","252,90","255,78","255,78","252,90","-1,47%"
"10.08.2016","256,68","258,70","258,70","256,68","-1,30%"
"09.08.2016","260,06","263,51","263,51","260,06","-1,63%"
"08.08.2016","264,37","261,78","264,37","261,78","0,54%"
"05.08.2016","262,96","269,92","269,92","262,96","-2,77%"
"04.08.2016","270,45","276,82","276,82","270,45","-2,45%"
"03.08.2016","277,23","286,40","286,40","277,23","-3,17%"
"02.08.2016","286,32","286,51","286,51","286,32","-0,36%"
"01.08.2016","287,35","282,37","287,35","282,37","1,40%"
"29.07.2016","283,39","285,28","285,28","283,39","-2,03%"
"28.07.2016","289,25","285,28","289,25","285,28","1,21%"
"27.07.2016","285,79","286,34","286,34","285,79","-0,69%"
"26.07.2016","287,77","277,94","287,77","277,94","0,46%"
"25.07.2016","286,44","277,94","286,44","277,94","2,55%"
"22.07.2016","279,33","281,70","282,74","279,33","-1,53%"
"21.07.2016","283,67","281,70","283,67","281,70","1,54%"
"20.07.2016","279,38","281,70","281,70","279,38","-1,13%"
"19.07.2016","282,58","282,58","282,58","282,58","-0,36%"
"18.07.2016","283,60","283,60","283,60","283,60","-2,51%"
"15.07.2016","290,89","290,89","290,89","290,89","1,57%"
"14.07.2016","286,40","287,72","287,72","286,40","-0,46%"
"13.07.2016","287,72","287,72","287,72","287,72","-0,53%"
"12.07.2016","289,25","289,25","289,25","289,25","-2,91%"
"11.07.2016","297,92","297,92","297,92","297,92","-0,79%"
"08.07.2016","300,28","300,28","300,28","300,28","-4,70%"
"07.07.2016","315,08","315,08","315,08","315,08","1,56%"
"06.07.2016","310,23","310,23","310,23","310,23","-1,03%"
"05.07.2016","313,46","313,46","313,46","313,46","3,13%"
"04.07.2016","303,96","303,96","303,96","303,96","-5,22%"
"01.07.2016","320,69","320,69","320,69","320,69","4,73%"
"30.06.2016","306,21","306,21","306,21","306,21","-1,09%"
"29.06.2016","309,57","309,57","309,57","309,57","-3,96%"
"28.06.2016","322,35","322,35","322,35","322,35","-4,44%"
"27.06.2016","337,32","337,32","337,32","337,32","0,71%"
"24.06.2016","334,93","334,93","334,93","334,93","5,67%"
"23.06.2016","316,95","316,95","316,95","316,95","-0,72%"
"22.06.2016","319,24","319,24","319,24","319,24","-0,14%"
"21.06.2016","319,68","319,68","319,68","319,68","-0,93%"
"20.06.2016","322,67","322,67","322,67","322,67","-2,40%"
"17.06.2016","330,62","330,62","330,62","330,62","-2,91%"
"16.06.2016","340,53","340,53","340,53","340,53","-1,11%"
"15.06.2016","344,34","344,34","344,34","344,34","-1,38%"
"14.06.2016","349,16","349,16","349,16","349,16","1,22%"
"13.06.2016","344,95","344,95","344,95","344,95","2,10%"
"10.06.2016","337,87","317,81","337,87","317,81","3,65%"
"09.06.2016","325,96","317,81","325,96","317,81","2,56%"
"08.06.2016","317,81","320,10","320,10","317,81","-0,76%"
"07.06.2016","320,25","328,38","328,38","320,25","-0,01%"
"06.06.2016","320,29","328,38","328,38","320,29","-2,46%"
"03.06.2016","328,38","341,55","341,55","328,38","-3,98%"
"02.06.2016","342,00","350,14","350,14","342,00","-2,32%"
"01.06.2016","350,14","354,80","354,80","350,14","-1,31%"
"31.05.2016","354,80","341,56","354,80","341,56","3,90%"
"30.05.2016","341,47","341,56","341,56","341,47","-0,03%"
"27.05.2016","341,56","340,97","341,56","340,97","0,17%"
"26.05.2016","340,97","340,68","340,97","340,68","0,09%"
"25.05.2016","340,68","345,61","345,61","340,68","-1,43%"
"24.05.2016","345,61","352,77","352,77","345,61","-2,03%"
"23.05.2016","352,77","344,94","352,77","344,94","4,14%"
"20.05.2016","338,74","344,94","344,94","338,74","-2,76%"
"19.05.2016","348,34","339,08","348,34","339,08","2,73%"
"18.05.2016","339,08","319,78","339,08","319,78","4,34%"
"17.05.2016","324,99","319,78","324,99","319,78","1,63%"
"16.05.2016","319,78","320,66","320,66","319,78","-0,27%"
"13.05.2016","320,66","316,82","320,66","316,82","1,21%"
"12.05.2016","316,82","315,30","316,82","315,30","0,48%"
"11.05.2016","315,30","326,21","326,21","315,30","-3,34%"
"10.05.2016","326,21","338,96","338,96","326,21","-3,76%"
"09.05.2016","338,96","330,62","338,96","330,62","2,52%"
"06.05.2016","330,62","337,79","337,79","330,62","-2,12%"
"05.05.2016","337,79","334,86","337,79","334,86","0,87%"
"04.05.2016","334,86","335,64","335,64","334,86","-0,23%"
"03.05.2016","335,64","327,40","335,64","327,40","2,52%"
"02.05.2016","327,40","330,82","330,82","327,40","-1,03%"
"29.04.2016","330,82","325,63","330,82","325,63","1,24%"
"28.04.2016","326,77","325,63","326,77","325,63","0,35%"
"27.04.2016","325,63","337,66","337,66","325,63","-3,56%"
"26.04.2016","337,66","351,04","351,04","337,66","-3,81%"
"25.04.2016","351,04","349,49","351,04","349,49","0,44%"
"22.04.2016","349,49","343,06","349,49","343,06","1,87%"
"21.04.2016","343,06","326,21","343,06","326,21","5,17%"
"20.04.2016","326,21","328,73","328,73","326,21","-0,77%"
"19.04.2016","328,73","332,00","332,00","328,73","-0,98%"
"18.04.2016","332,00","336,21","336,21","332,00","-1,25%"
"15.04.2016","336,21","332,39","336,21","332,39","2,76%"
"14.04.2016","327,19","332,39","332,39","327,19","-1,56%"
"13.04.2016","332,39","345,05","345,05","332,39","-3,67%"
"12.04.2016","345,05","360,95","360,95","345,05","-4,41%"
"11.04.2016","360,95","389,07","389,07","360,95","-3,50%"
"08.04.2016","374,03","389,07","389,07","374,03","-3,87%"
"07.04.2016","389,07","372,40","389,07","372,40","4,48%"
"06.04.2016","372,40","375,85","375,85","372,40","-0,92%"
"05.04.2016","375,85","365,54","375,85","365,54","5,56%"
"04.04.2016","356,04","351,57","356,04","351,57","1,27%"
"01.04.2016","351,57","357,01","357,01","351,57","-1,52%"
"31.03.2016","357,01","345,98","357,01","345,98","3,19%"
"30.03.2016","345,98","355,29","355,29","345,98","-2,62%"
"29.03.2016","355,29","368,99","368,99","355,29","-3,71%"
"28.03.2016","368,99","382,36","382,36","368,99","-3,50%"
"25.03.2016","382,36","382,46","382,46","382,36","-0,03%"
"24.03.2016","382,46","382,26","382,46","382,26","0,05%"
"23.03.2016","382,26","352,40","382,26","352,40","8,47%"
"22.03.2016","352,40","360,60","360,60","352,40","-2,27%"
"21.03.2016","360,60","351,13","360,60","351,13","2,69%"
"18.03.2016","351,14","369,28","369,28","351,14","-4,91%"
"17.03.2016","369,28","402,70","402,70","369,28","-8,30%"
"16.03.2016","402,70","416,93","416,93","402,70","-3,41%"
"15.03.2016","416,93","384,09","416,93","384,09","8,55%"
"14.03.2016","384,09","375,27","384,09","375,27","2,09%"
"11.03.2016","376,23","381,43","381,43","376,23","-1,36%"
"10.03.2016","381,43","388,46","388,46","381,43","-1,81%"
"09.03.2016","388,46","398,83","398,83","388,46","-2,60%"
"08.03.2016","398,83","399,05","399,05","398,83","-0,06%"
"07.03.2016","399,05","395,75","399,05","395,75","0,83%"
"04.03.2016","395,75","409,90","409,90","395,75","-3,45%"
"03.03.2016","409,90","433,43","433,43","409,90","-5,43%"
"02.03.2016","433,43","431,66","433,43","431,66","0,52%"
"01.03.2016","431,17","445,80","445,80","431,17","-3,28%"
"29.02.2016","445,80","446,30","446,30","445,80","-0,11%"
"26.02.2016","446,30","436,22","446,30","436,22","2,31%"
"25.02.2016","436,22","435,07","436,22","435,07","0,26%"
"24.02.2016","435,07","450,63","450,63","435,07","-3,45%"
"23.02.2016","450,63","446,56","450,63","446,56","0,91%"
"22.02.2016","446,56","457,59","457,59","446,56","-2,41%"
"19.02.2016","457,59","468,47","468,47","457,59","-2,32%"
"18.02.2016","468,47","465,00","468,47","465,00","0,75%"
"17.02.2016","465,00","472,09","472,09","465,00","-1,50%"
"16.02.2016","472,09","481,76","481,76","472,09","-2,02%"
"15.02.2016","481,82","482,03","482,03","481,82","-0,04%"
"12.02.2016","482,03","495,45","495,45","482,03","-2,71%"
"11.02.2016","495,45","479,35","495,45","479,35","3,36%"
"10.02.2016","479,35","470,83","479,35","470,83","1,81%"
"09.02.2016","470,83","467,16","470,83","467,16","0,79%"
"08.02.2016","467,16","456,84","467,16","456,84","2,26%"
"05.02.2016","456,84","455,86","456,84","455,86","0,21%"
"04.02.2016","455,86","460,85","460,85","455,86","-1,07%"
"03.02.2016","460,79","478,91","478,91","460,79","-3,78%"
"02.02.2016","478,91","462,63","478,91","462,63","3,28%"
"01.02.2016","463,69","462,63","463,69","462,63","0,23%"
"29.01.2016","462,63","459,67","462,63","459,67","0,64%"
"28.01.2016","459,67","464,08","464,08","459,67","-0,95%"
"27.01.2016","464,08","467,49","467,49","464,08","-0,73%"
"26.01.2016","467,49","485,31","485,31","467,49","-3,67%"
"25.01.2016","485,31","468,80","485,31","468,80","3,52%"
"22.01.2016","468,80","487,71","487,71","468,80","-3,69%"
"21.01.2016","486,75","489,48","489,48","486,75","-0,56%"
"20.01.2016","489,48","488,90","489,48","488,90","0,12%"
"19.01.2016","488,90","492,07","492,07","488,90","-0,64%"
"18.01.2016","492,06","491,73","492,06","491,73","0,07%"
"15.01.2016","491,73","473,49","491,73","473,49","3,85%"
"14.01.2016","473,49","489,56","489,56","473,49","-3,28%"
"13.01.2016","489,56","477,00","489,56","477,00","2,63%"
"12.01.2016","477,00","477,00","477,00","477,00","0,00%"
"11.01.2016","477,00","480,80","480,80","477,00","-0,79%"
"08.01.2016","480,80","474,99","480,80","474,99","1,22%"
"07.01.2016","474,99","487,35","487,35","474,99","1,24%"
"06.01.2016","469,15","487,35","487,35","469,15","-0,80%"
"05.01.2016","472,94","488,99","488,99","472,94","-4,72%"
"04.01.2016","496,35","488,99","496,35","488,99","1,51%"
"01.01.2016","488,99","488,99","488,99","488,99","0,00%"